Goalie,Team,Date,Games,xGAE,Result,Impact
Craig Anderson,BUF,"December 13, 2022", L.A at BUF,2.47,W,No Impact
Craig Anderson,BUF,"December 17, 2022", BUF at ARI,1.08,W,No Impact
Craig Anderson,BUF,"January 01, 2023", BUF at OTT,0.6699999999999999,L,Strong in Loss
Craig Anderson,BUF,"January 09, 2023", PHI at BUF,-0.5499999999999998,L,No Impact
Craig Anderson,BUF,"January 17, 2023", BUF at CHI,-1.3399999999999999,L,Goalie Loss
Craig Anderson,BUF,"January 23, 2023", BUF at DAL,1.5699999999999998,W,Goalie Win
Craig Anderson,BUF,"February 13, 2023", BUF at L.A,-2.9,L,No Impact
Craig Anderson,BUF,"February 21, 2023", TOR at BUF,0.8200000000000001,L,Strong in Loss
Craig Anderson,BUF,"February 24, 2023", BUF at FLA,4.18,W,Goalie Win
Craig Anderson,BUF,"February 28, 2023", CBJ at BUF,-0.7599999999999998,L,No Impact
Craig Anderson,BUF,"March 06, 2023", EDM at BUF,0.7400000000000002,L,Strong in Loss
Craig Anderson,BUF,"March 13, 2023", BUF at TOR,-0.96,W,Bad in Win
Craig Anderson,BUF,"March 17, 2023", BUF at PHI,-2.89,L,No Impact
Craig Anderson,BUF,"March 21, 2023", NSH at BUF,-3.93,L,No Impact
Craig Anderson,BUF,"April 13, 2023", OTT at BUF,-0.56,W,Bad in Win
Frederik Andersen,CAR,"October 12, 2022", CBJ at CAR,1.75,W,No Impact
Frederik Andersen,CAR,"October 17, 2022", CAR at SEA,1.1,W,No Impact
Frederik Andersen,CAR,"October 20, 2022", CAR at EDM,-1.6600000000000001,L,No Impact
Frederik Andersen,CAR,"October 24, 2022", CAR at VAN,-0.1200000000000001,W,Bad in Win
Frederik Andersen,CAR,"October 28, 2022", NYI at CAR,-2.2,L,No Impact
Frederik Andersen,CAR,"October 31, 2022", WSH at CAR,-0.53,W,Bad in Win
Frederik Andersen,CAR,"November 03, 2022", CAR at T.B,-0.5499999999999998,W,Bad in Win
Frederik Andersen,CAR,"November 06, 2022", TOR at CAR,-0.8900000000000001,L,No Impact
Frederik Andersen,CAR,"January 12, 2023", CAR at CBJ,-0.28,W,Bad in Win
Frederik Andersen,CAR,"January 14, 2023", PIT at CAR,2.48,W,Goalie Win
Frederik Andersen,CAR,"January 19, 2023", MIN at CAR,2.63,W,No Impact
Frederik Andersen,CAR,"January 21, 2023", CAR at NYI,0.31000000000000005,W,No Impact
Frederik Andersen,CAR,"January 25, 2023", CAR at DAL,-1.51,W,Bad in Win
Frederik Andersen,CAR,"January 29, 2023", BOS at CAR,1.02,W,No Impact
Frederik Andersen,CAR,"January 31, 2023", L.A at CAR,-2.45,W,Bad in Win
Frederik Andersen,CAR,"February 11, 2023", NYR at CAR,-2.34,L,No Impact
Frederik Andersen,CAR,"February 14, 2023", CAR at WSH,2.5199999999999996,W,Goalie Win
Frederik Andersen,CAR,"February 18, 2023", WSH at CAR,0.32000000000000006,W,No Impact
Frederik Andersen,CAR,"February 21, 2023", STL at CAR,1.77,W,No Impact
Frederik Andersen,CAR,"February 25, 2023", ANA at CAR,-0.8199999999999998,L,No Impact
Frederik Andersen,CAR,"March 01, 2023", CAR at VGK,-1.0,L,No Impact
Frederik Andersen,CAR,"March 05, 2023", T.B at CAR,1.7,W,No Impact
Frederik Andersen,CAR,"March 07, 2023", CAR at MTL,0.27,W,No Impact
Frederik Andersen,CAR,"March 11, 2023", VGK at CAR,-1.16,L,No Impact
Frederik Andersen,CAR,"March 14, 2023", WPG at CAR,-1.34,W,Bad in Win
Frederik Andersen,CAR,"March 18, 2023", CAR at PHI,-0.5499999999999998,W,Bad in Win
Frederik Andersen,CAR,"March 21, 2023", CAR at NYR,0.3500000000000001,W,No Impact
Frederik Andersen,CAR,"March 23, 2023", NYR at CAR,0.18999999999999995,L,Strong in Loss
Frederik Andersen,CAR,"March 26, 2023", BOS at CAR,0.1200000000000001,L,Strong in Loss
Frederik Andersen,CAR,"March 30, 2023", CAR at DET,-1.46,L,Goalie Loss
Frederik Andersen,CAR,"April 02, 2023", NYI at CAR,1.0899999999999999,W,Goalie Win
Frederik Andersen,CAR,"April 06, 2023", CAR at NSH,-0.43999999999999995,L,No Impact
Frederik Andersen,CAR,"April 10, 2023", CAR at OTT,0.43999999999999995,L,Strong in Loss
Frederik Andersen,CAR,"April 13, 2023", CAR at FLA,0.019999999999999574,W,No Impact
Antti Raanta,CAR,"October 14, 2022", CAR at S.J,0.6599999999999999,W,No Impact
Antti Raanta,CAR,"October 22, 2022", CAR at CGY,-0.5,L,No Impact
Antti Raanta,CAR,"October 29, 2022", CAR at PHI,-0.08999999999999986,W,Bad in Win
Antti Raanta,CAR,"November 04, 2022", BUF at CAR,-0.3700000000000001,W,Bad in Win
Antti Raanta,CAR,"November 09, 2022", CAR at FLA,0.9100000000000001,L,Strong in Loss
Antti Raanta,CAR,"November 12, 2022", CAR at COL,-0.5099999999999998,L,No Impact
Antti Raanta,CAR,"November 17, 2022", COL at CAR,-1.43,L,Goalie Loss
Antti Raanta,CAR,"November 26, 2022", CGY at CAR,0.04999999999999982,W,No Impact
Antti Raanta,CAR,"December 01, 2022", CAR at STL,-1.73,W,Bad in Win
Antti Raanta,CAR,"December 17, 2022", DAL at CAR,-1.63,W,Bad in Win
Antti Raanta,CAR,"December 22, 2022", CAR at PIT,-0.29000000000000004,W,Bad in Win
Antti Raanta,CAR,"December 23, 2022", PHI at CAR,-2.07,W,Bad in Win
Antti Raanta,CAR,"December 27, 2022", CHI at CAR,2.04,W,No Impact
Antti Raanta,CAR,"December 30, 2022", FLA at CAR,2.62,W,No Impact
Antti Raanta,CAR,"January 01, 2023", CAR at N.J,-1.6400000000000001,W,Bad in Win
Antti Raanta,CAR,"January 07, 2023", CAR at CBJ,-1.67,L,Goalie Loss
Antti Raanta,CAR,"January 25, 2023", CAR at DAL,0.95,W,No Impact
Antti Raanta,CAR,"January 27, 2023", S.J at CAR,-0.29000000000000004,W,Bad in Win
Antti Raanta,CAR,"February 01, 2023", CAR at BUF,1.35,W,No Impact
Antti Raanta,CAR,"February 16, 2023", MTL at CAR,0.8300000000000001,W,No Impact
Antti Raanta,CAR,"February 24, 2023", OTT at CAR,3.82,W,No Impact
Antti Raanta,CAR,"March 03, 2023", CAR at ARI,0.8400000000000001,W,No Impact
Antti Raanta,CAR,"March 07, 2023", CAR at MTL,-0.8400000000000001,W,Bad in Win
Antti Raanta,CAR,"April 01, 2023", CAR at MTL,1.15,W,No Impact
Antti Raanta,CAR,"April 04, 2023", OTT at CAR,1.65,W,Goalie Win
Antti Raanta,CAR,"April 08, 2023", CAR at BUF,-1.38,L,Goalie Loss
Antti Raanta,CAR,"April 11, 2023", DET at CAR,0.3799999999999999,W,No Impact
Pyotr Kochetkov,CAR,"November 10, 2022", EDM at CAR,1.23,W,No Impact
Pyotr Kochetkov,CAR,"November 14, 2022", CAR at CHI,2.72,W,No Impact
Pyotr Kochetkov,CAR,"November 19, 2022", CAR at MIN,-0.15999999999999992,L,No Impact
Pyotr Kochetkov,CAR,"November 21, 2022", CAR at WPG,-1.12,L,Goalie Loss
Pyotr Kochetkov,CAR,"November 23, 2022", ARI at CAR,-0.41000000000000014,L,No Impact
Pyotr Kochetkov,CAR,"November 25, 2022", CAR at BOS,0.96,L,Strong in Loss
Pyotr Kochetkov,CAR,"November 29, 2022", CAR at PIT,0.75,W,No Impact
Pyotr Kochetkov,CAR,"December 01, 2022", CAR at STL,-0.35,W,Bad in Win
Pyotr Kochetkov,CAR,"December 03, 2022", CAR at L.A,1.2999999999999998,W,No Impact
Pyotr Kochetkov,CAR,"December 06, 2022", CAR at ANA,-1.73,L,Goalie Loss
Pyotr Kochetkov,CAR,"December 10, 2022", CAR at NYI,1.43,W,No Impact
Pyotr Kochetkov,CAR,"December 13, 2022", CAR at DET,1.89,W,Goalie Win
Pyotr Kochetkov,CAR,"December 15, 2022", SEA at CAR,-0.79,W,Bad in Win
Pyotr Kochetkov,CAR,"December 18, 2022", PIT at CAR,0.81,W,No Impact
Pyotr Kochetkov,CAR,"December 20, 2022", N.J at CAR,3.0199999999999996,W,Goalie Win
Pyotr Kochetkov,CAR,"January 03, 2023", CAR at NYR,-1.37,L,No Impact
Pyotr Kochetkov,CAR,"January 05, 2023", NSH at CAR,-1.5299999999999998,L,No Impact
Pyotr Kochetkov,CAR,"January 10, 2023", N.J at CAR,-0.5800000000000001,L,No Impact
Pyotr Kochetkov,CAR,"January 15, 2023", VAN at CAR,-0.16999999999999993,L,No Impact
Pyotr Kochetkov,CAR,"March 09, 2023", PHI at CAR,1.74,W,Goalie Win
Pyotr Kochetkov,CAR,"March 12, 2023", CAR at N.J,0.41000000000000014,L,Strong in Loss
Pyotr Kochetkov,CAR,"March 17, 2023", CAR at TOR,-2.99,L,No Impact
Pyotr Kochetkov,CAR,"March 25, 2023", TOR at CAR,3.3,W,Goalie Win
Pyotr Kochetkov,CAR,"March 28, 2023", T.B at CAR,-1.13,L,No Impact
Elvis Merzlikins,CBJ,"October 15, 2022", CBJ at STL,-2.01,L,No Impact
Elvis Merzlikins,CBJ,"October 18, 2022", VAN at CBJ,-1.07,W,Bad in Win
Elvis Merzlikins,CBJ,"October 20, 2022", NSH at CBJ,-0.06999999999999984,W,Bad in Win
Elvis Merzlikins,CBJ,"October 22, 2022", PIT at CBJ,-2.18,L,No Impact
Elvis Merzlikins,CBJ,"October 25, 2022", ARI at CBJ,-0.44999999999999996,L,No Impact
Elvis Merzlikins,CBJ,"October 28, 2022", BOS at CBJ,-1.79,L,No Impact
Elvis Merzlikins,CBJ,"October 30, 2022", CBJ at N.J,-1.0599999999999996,L,No Impact
Elvis Merzlikins,CBJ,"November 04, 2022", CBJ at COL,-2.46,L,No Impact
Elvis Merzlikins,CBJ,"November 15, 2022", PHI at CBJ,-1.1800000000000002,W,Bad in Win
Elvis Merzlikins,CBJ,"December 06, 2022", CBJ at PIT,-0.6299999999999999,L,No Impact
Elvis Merzlikins,CBJ,"December 07, 2022", BUF at CBJ,-4.85,L,No Impact
Elvis Merzlikins,CBJ,"December 09, 2022", CGY at CBJ,0.79,W,No Impact
Elvis Merzlikins,CBJ,"December 11, 2022", L.A at CBJ,-1.25,W,Bad in Win
Elvis Merzlikins,CBJ,"December 13, 2022", CBJ at FLA,-0.020000000000000018,L,No Impact
Elvis Merzlikins,CBJ,"January 05, 2023", WSH at CBJ,-2.85,L,No Impact
Elvis Merzlikins,CBJ,"January 08, 2023", CBJ at WSH,0.42999999999999994,L,Strong in Loss
Elvis Merzlikins,CBJ,"January 10, 2023", CBJ at T.B,-2.57,L,No Impact
Elvis Merzlikins,CBJ,"January 14, 2023", CBJ at DET,-1.48,W,Bad in Win
Elvis Merzlikins,CBJ,"January 16, 2023", NYR at CBJ,-0.04999999999999982,L,No Impact
Elvis Merzlikins,CBJ,"January 19, 2023", ANA at CBJ,-1.4500000000000002,L,No Impact
Elvis Merzlikins,CBJ,"January 28, 2023", CBJ at SEA,0.20999999999999996,L,Strong in Loss
Elvis Merzlikins,CBJ,"February 11, 2023", CBJ at TOR,0.14000000000000012,W,No Impact
Elvis Merzlikins,CBJ,"February 14, 2023", N.J at CBJ,0.040000000000000036,L,Strong in Loss
Elvis Merzlikins,CBJ,"February 19, 2023", CBJ at ARI,-0.6800000000000002,L,No Impact
Elvis Merzlikins,CBJ,"February 26, 2023", CBJ at MIN,1.0899999999999999,L,Strong in Loss
Elvis Merzlikins,CBJ,"February 28, 2023", CBJ at BUF,0.96,W,No Impact
Elvis Merzlikins,CBJ,"March 03, 2023", SEA at CBJ,0.2999999999999998,L,Strong in Loss
Elvis Merzlikins,CBJ,"March 04, 2023", CBJ at OTT,-1.9900000000000002,L,No Impact
Elvis Merzlikins,CBJ,"March 07, 2023", CBJ at PIT,1.04,L,Strong in Loss
Elvis Merzlikins,CBJ,"March 25, 2023", CBJ at MTL,-3.95,L,No Impact
Jon Gillies,CBJ,"April 02, 2023", OTT at CBJ,-0.31000000000000005,W,Bad in Win
Jon Gillies,CBJ,"April 06, 2023", CBJ at N.J,-1.3,L,No Impact
Jon Gillies,CBJ,"April 14, 2023", BUF at CBJ,-0.4500000000000002,L,No Impact
Michael Hutchinson,CBJ,"March 04, 2023", CBJ at OTT,0.6799999999999999,L,Strong in Loss
Michael Hutchinson,CBJ,"March 07, 2023", CBJ at PIT,-0.25,L,No Impact
Michael Hutchinson,CBJ,"March 11, 2023", STL at CBJ,-1.9,L,No Impact
Michael Hutchinson,CBJ,"March 16, 2023", CBJ at L.A,0.71,L,Strong in Loss
Michael Hutchinson,CBJ,"March 17, 2023", CBJ at ANA,-1.88,L,No Impact
Michael Hutchinson,CBJ,"March 19, 2023", CBJ at VGK,-0.75,L,No Impact
Michael Hutchinson,CBJ,"March 24, 2023", NYI at CBJ,-0.3599999999999999,W,Bad in Win
Michael Hutchinson,CBJ,"March 25, 2023", CBJ at MTL,-1.26,L,No Impact
Michael Hutchinson,CBJ,"March 28, 2023", CBJ at NYR,-1.92,L,No Impact
Michael Hutchinson,CBJ,"March 30, 2023", CBJ at BOS,1.56,L,Strong in Loss
Michael Hutchinson,CBJ,"April 01, 2023", FLA at CBJ,-1.6399999999999997,L,No Impact
Michael Hutchinson,CBJ,"April 06, 2023", CBJ at N.J,-2.13,L,No Impact
Michael Hutchinson,CBJ,"April 08, 2023", NYR at CBJ,-0.6000000000000001,L,No Impact
Michael Hutchinson,CBJ,"April 11, 2023", CBJ at PHI,0.040000000000000036,L,Strong in Loss
Michael Hutchinson,CBJ,"April 13, 2023", PIT at CBJ,1.4500000000000002,W,Goalie Win
Michael Hutchinson,CBJ,"April 14, 2023", BUF at CBJ,-0.6799999999999999,L,No Impact
Jet Greaves,CBJ,"April 04, 2023", CBJ at TOR,2.7699999999999996,L,Strong in Loss
Daniil Tarasov,CBJ,"October 12, 2022", CBJ at CAR,-0.22999999999999998,L,No Impact
Daniil Tarasov,CBJ,"October 14, 2022", T.B at CBJ,-1.94,L,No Impact
Daniil Tarasov,CBJ,"October 23, 2022", CBJ at NYR,2.09,W,No Impact
Daniil Tarasov,CBJ,"October 25, 2022", ARI at CBJ,-2.52,L,No Impact
Daniil Tarasov,CBJ,"October 28, 2022", BOS at CBJ,0.43,L,Strong in Loss
Daniil Tarasov,CBJ,"November 20, 2022", FLA at CBJ,0.8500000000000001,W,No Impact
Daniil Tarasov,CBJ,"November 28, 2022", VGK at CBJ,1.4500000000000002,L,Strong in Loss
Daniil Tarasov,CBJ,"December 15, 2022", CBJ at T.B,-0.06000000000000005,L,No Impact
Daniil Tarasov,CBJ,"December 17, 2022", CBJ at BOS,-0.1299999999999999,L,No Impact
Daniil Tarasov,CBJ,"December 19, 2022", DAL at CBJ,2.37,L,Strong in Loss
Daniil Tarasov,CBJ,"December 20, 2022", CBJ at PHI,-1.2999999999999998,L,No Impact
Daniil Tarasov,CBJ,"December 23, 2022", CBJ at CHI,-2.55,L,No Impact
Daniil Tarasov,CBJ,"January 17, 2023", CBJ at NSH,1.58,L,Strong in Loss
Daniil Tarasov,CBJ,"March 14, 2023", CBJ at S.J,-1.3199999999999998,W,Bad in Win
Daniil Tarasov,CBJ,"March 16, 2023", CBJ at L.A,-1.6800000000000002,L,No Impact
Daniil Tarasov,CBJ,"March 19, 2023", CBJ at VGK,-2.38,L,No Impact
Daniil Tarasov,CBJ,"March 21, 2023", CBJ at WSH,-2.75,W,Bad in Win
Joonas Korpisalo,CBJ,"November 05, 2022", COL at CBJ,-1.5899999999999999,L,No Impact
Joonas Korpisalo,CBJ,"November 10, 2022", PHI at CBJ,1.54,W,No Impact
Joonas Korpisalo,CBJ,"November 12, 2022", CBJ at NYI,0.9199999999999999,L,Strong in Loss
Joonas Korpisalo,CBJ,"November 15, 2022", PHI at CBJ,-0.3500000000000001,W,Bad in Win
Joonas Korpisalo,CBJ,"November 17, 2022", MTL at CBJ,-0.75,W,Bad in Win
Joonas Korpisalo,CBJ,"November 19, 2022", DET at CBJ,-2.63,L,No Impact
Joonas Korpisalo,CBJ,"November 23, 2022", MTL at CBJ,-0.30000000000000004,L,No Impact
Joonas Korpisalo,CBJ,"November 25, 2022", NYI at CBJ,-0.20000000000000018,L,No Impact
Joonas Korpisalo,CBJ,"December 02, 2022", CBJ at WPG,3.74,W,Goalie Win
Joonas Korpisalo,CBJ,"December 04, 2022", DET at CBJ,-0.77,L,No Impact
Joonas Korpisalo,CBJ,"December 07, 2022", BUF at CBJ,-2.48,L,No Impact
Joonas Korpisalo,CBJ,"December 09, 2022", CGY at CBJ,0.94,W,No Impact
Joonas Korpisalo,CBJ,"December 23, 2022", CBJ at CHI,0.97,L,Strong in Loss
Joonas Korpisalo,CBJ,"December 29, 2022", CBJ at NYI,1.25,L,Strong in Loss
Joonas Korpisalo,CBJ,"December 31, 2022", CHI at CBJ,1.63,W,No Impact
Joonas Korpisalo,CBJ,"January 03, 2023", CBJ at OTT,0.81,L,Strong in Loss
Joonas Korpisalo,CBJ,"January 07, 2023", CAR at CBJ,0.6499999999999999,W,No Impact
Joonas Korpisalo,CBJ,"January 12, 2023", CAR at CBJ,-1.92,L,No Impact
Joonas Korpisalo,CBJ,"January 21, 2023", S.J at CBJ,-0.7200000000000002,W,Bad in Win
Joonas Korpisalo,CBJ,"January 23, 2023", CBJ at CGY,0.6500000000000004,L,Strong in Loss
Joonas Korpisalo,CBJ,"January 25, 2023", CBJ at EDM,1.0099999999999998,W,Goalie Win
Joonas Korpisalo,CBJ,"January 27, 2023", CBJ at VAN,-2.2,L,No Impact
Joonas Korpisalo,CBJ,"January 31, 2023", WSH at CBJ,-0.5,L,No Impact
Joonas Korpisalo,CBJ,"February 10, 2023", TOR at CBJ,0.6600000000000001,L,Strong in Loss
Joonas Korpisalo,CBJ,"February 16, 2023", WPG at CBJ,3.6399999999999997,W,Goalie Win
Joonas Korpisalo,CBJ,"February 18, 2023", CBJ at DAL,1.5,W,No Impact
Joonas Korpisalo,CBJ,"February 23, 2023", MIN at CBJ,0.41999999999999993,L,Strong in Loss
Joonas Korpisalo,CBJ,"February 25, 2023", EDM at CBJ,-0.54,W,Bad in Win
Dustin Wolf,CGY,"April 12, 2023", S.J at CGY,1.65,W,No Impact
Jacob Markstrom,CGY,"October 13, 2022", COL at CGY,-0.6499999999999999,W,Bad in Win
Jacob Markstrom,CGY,"October 18, 2022", VGK at CGY,-0.17999999999999994,W,Bad in Win
Jacob Markstrom,CGY,"October 20, 2022", BUF at CGY,-1.63,L,No Impact
Jacob Markstrom,CGY,"October 22, 2022", CAR at CGY,1.1,W,Goalie Win
Jacob Markstrom,CGY,"October 25, 2022", PIT at CGY,2.68,W,No Impact
Jacob Markstrom,CGY,"October 29, 2022", EDM at CGY,-0.009999999999999787,L,No Impact
Jacob Markstrom,CGY,"November 03, 2022", NSH at CGY,0.029999999999999805,L,Strong in Loss
Jacob Markstrom,CGY,"November 05, 2022", N.J at CGY,-0.33999999999999986,L,No Impact
Jacob Markstrom,CGY,"November 07, 2022", CGY at NYI,-1.2200000000000002,L,Goalie Loss
Jacob Markstrom,CGY,"November 08, 2022", CGY at N.J,-1.15,L,Goalie Loss
Jacob Markstrom,CGY,"November 12, 2022", WPG at CGY,0.6200000000000001,W,No Impact
Jacob Markstrom,CGY,"November 14, 2022", L.A at CGY,-2.47,W,Bad in Win
Jacob Markstrom,CGY,"November 17, 2022", CGY at T.B,0.3700000000000001,L,Strong in Loss
Jacob Markstrom,CGY,"November 19, 2022", CGY at FLA,-1.4900000000000002,W,Bad in Win
Jacob Markstrom,CGY,"November 21, 2022", CGY at PHI,-0.22999999999999998,W,Bad in Win
Jacob Markstrom,CGY,"November 25, 2022", CGY at WSH,-0.3500000000000001,L,No Impact
Jacob Markstrom,CGY,"December 01, 2022", MTL at CGY,-0.17999999999999994,L,No Impact
Jacob Markstrom,CGY,"December 09, 2022", CGY at CBJ,0.81,L,Strong in Loss
Jacob Markstrom,CGY,"December 12, 2022", CGY at MTL,4.98,L,Strong in Loss
Jacob Markstrom,CGY,"December 14, 2022", VAN at CGY,-0.14000000000000012,L,No Impact
Jacob Markstrom,CGY,"December 16, 2022", STL at CGY,-2.52,L,No Impact
Jacob Markstrom,CGY,"December 18, 2022", CGY at S.J,0.69,W,No Impact
Jacob Markstrom,CGY,"December 20, 2022", CGY at S.J,-0.3700000000000001,W,Bad in Win
Jacob Markstrom,CGY,"December 23, 2022", CGY at ANA,0.4700000000000002,W,No Impact
Jacob Markstrom,CGY,"December 27, 2022", EDM at CGY,0.14000000000000012,L,Strong in Loss
Jacob Markstrom,CGY,"December 31, 2022", VAN at CGY,-0.28,W,Bad in Win
Jacob Markstrom,CGY,"January 03, 2023", CGY at WPG,-0.8999999999999999,L,No Impact
Jacob Markstrom,CGY,"January 06, 2023", NYI at CGY,0.8400000000000001,W,No Impact
Jacob Markstrom,CGY,"January 08, 2023", CGY at CHI,-1.95,L,Goalie Loss
Jacob Markstrom,CGY,"January 10, 2023", CGY at STL,-1.62,L,Goalie Loss
Jacob Markstrom,CGY,"January 16, 2023", CGY at NSH,1.4300000000000002,L,Strong in Loss
Jacob Markstrom,CGY,"January 18, 2023", COL at CGY,-0.7599999999999998,L,No Impact
Jacob Markstrom,CGY,"January 26, 2023", CHI at CGY,-1.29,L,No Impact
Jacob Markstrom,CGY,"February 06, 2023", CGY at NYR,-1.38,L,Goalie Loss
Jacob Markstrom,CGY,"February 11, 2023", CGY at BUF,1.1600000000000001,W,No Impact
Jacob Markstrom,CGY,"February 13, 2023", CGY at OTT,-1.38,L,Goalie Loss
Jacob Markstrom,CGY,"February 18, 2023", NYR at CGY,0.48,W,No Impact
Jacob Markstrom,CGY,"February 20, 2023", PHI at CGY,-1.9100000000000001,L,Goalie Loss
Jacob Markstrom,CGY,"February 25, 2023", CGY at COL,-1.1600000000000001,L,No Impact
Jacob Markstrom,CGY,"February 28, 2023", BOS at CGY,-0.33000000000000007,L,No Impact
Jacob Markstrom,CGY,"March 02, 2023", TOR at CGY,1.5099999999999998,L,Strong in Loss
Jacob Markstrom,CGY,"March 04, 2023", MIN at CGY,0.20000000000000018,L,Strong in Loss
Jacob Markstrom,CGY,"March 06, 2023", CGY at DAL,-0.5899999999999999,W,Bad in Win
Jacob Markstrom,CGY,"March 07, 2023", CGY at MIN,4.05,W,Goalie Win
Jacob Markstrom,CGY,"March 10, 2023", ANA at CGY,-0.52,L,No Impact
Jacob Markstrom,CGY,"March 12, 2023", OTT at CGY,1.42,W,No Impact
Jacob Markstrom,CGY,"March 14, 2023", CGY at ARI,-1.77,L,Goalie Loss
Jacob Markstrom,CGY,"March 16, 2023", CGY at VGK,-0.030000000000000027,W,Bad in Win
Jacob Markstrom,CGY,"March 18, 2023", DAL at CGY,-2.85,L,Goalie Loss
Jacob Markstrom,CGY,"March 20, 2023", CGY at L.A,-3.63,L,No Impact
Jacob Markstrom,CGY,"March 23, 2023", VGK at CGY,0.56,L,Strong in Loss
Jacob Markstrom,CGY,"March 25, 2023", S.J at CGY,-0.43000000000000016,W,Bad in Win
Jacob Markstrom,CGY,"March 28, 2023", L.A at CGY,1.5099999999999998,W,Goalie Win
Jacob Markstrom,CGY,"March 31, 2023", CGY at VAN,-1.92,W,Bad in Win
Jacob Markstrom,CGY,"April 02, 2023", ANA at CGY,-1.12,W,Bad in Win
Jacob Markstrom,CGY,"April 04, 2023", CHI at CGY,-2.02,L,Goalie Loss
Jacob Markstrom,CGY,"April 05, 2023", CGY at WPG,2.59,W,Goalie Win
Jacob Markstrom,CGY,"April 08, 2023", CGY at VAN,0.6800000000000002,L,Strong in Loss
Jacob Markstrom,CGY,"April 10, 2023", NSH at CGY,2.21,L,Strong in Loss
Dan Vladar,CGY,"October 15, 2022", CGY at EDM,-0.10999999999999988,W,Bad in Win
Dan Vladar,CGY,"October 20, 2022", BUF at CGY,-0.050000000000000044,L,No Impact
Dan Vladar,CGY,"November 01, 2022", SEA at CGY,-3.16,L,Goalie Loss
Dan Vladar,CGY,"November 10, 2022", CGY at BOS,0.77,L,Strong in Loss
Dan Vladar,CGY,"November 23, 2022", CGY at PIT,2.88,L,Strong in Loss
Dan Vladar,CGY,"November 26, 2022", CGY at CAR,0.4700000000000002,L,Strong in Loss
Dan Vladar,CGY,"November 29, 2022", FLA at CGY,0.43999999999999995,W,No Impact
Dan Vladar,CGY,"December 03, 2022", WSH at CGY,0.029999999999999805,W,No Impact
Dan Vladar,CGY,"December 05, 2022", ARI at CGY,0.33999999999999986,W,No Impact
Dan Vladar,CGY,"December 07, 2022", MIN at CGY,-0.1200000000000001,W,Bad in Win
Dan Vladar,CGY,"December 10, 2022", CGY at TOR,-2.29,L,Goalie Loss
Dan Vladar,CGY,"December 22, 2022", CGY at L.A,-0.7000000000000002,L,No Impact
Dan Vladar,CGY,"December 28, 2022", CGY at SEA,1.3599999999999999,W,Goalie Win
Dan Vladar,CGY,"January 08, 2023", CGY at CHI,0.4099999999999999,L,Strong in Loss
Dan Vladar,CGY,"January 12, 2023", CGY at STL,1.54,W,No Impact
Dan Vladar,CGY,"January 14, 2023", CGY at DAL,-2.86,W,Bad in Win
Dan Vladar,CGY,"January 21, 2023", T.B at CGY,0.10999999999999988,W,No Impact
Dan Vladar,CGY,"January 23, 2023", CBJ at CGY,-0.5,W,Bad in Win
Dan Vladar,CGY,"January 27, 2023", CGY at SEA,1.23,W,No Impact
Dan Vladar,CGY,"February 09, 2023", CGY at DET,0.2799999999999998,L,Strong in Loss
Dan Vladar,CGY,"February 16, 2023", DET at CGY,-2.65,L,No Impact
Dan Vladar,CGY,"February 22, 2023", CGY at ARI,-1.25,W,Bad in Win
Dan Vladar,CGY,"February 23, 2023", CGY at VGK,-1.58,L,Goalie Loss
Dan Vladar,CGY,"February 28, 2023", BOS at CGY,-1.4300000000000002,L,Goalie Loss
Dan Vladar,CGY,"March 20, 2023", CGY at L.A,-1.1,L,No Impact
Dan Vladar,CGY,"March 21, 2023", CGY at ANA,1.5899999999999999,W,No Impact
Dan Vladar,CGY,"April 02, 2023", ANA at CGY,-1.06,W,Bad in Win
Jaxson Stauber,CHI,"January 21, 2023", CHI at STL,-0.52,W,Bad in Win
Jaxson Stauber,CHI,"January 26, 2023", CHI at CGY,2.75,W,No Impact
Jaxson Stauber,CHI,"February 10, 2023", ARI at CHI,-0.9500000000000002,W,Bad in Win
Jaxson Stauber,CHI,"February 14, 2023", CHI at MTL,-0.7799999999999998,L,No Impact
Jaxson Stauber,CHI,"February 19, 2023", TOR at CHI,0.8700000000000001,W,No Impact
